pert_id	pert_iname	gene_name	mean_z	median_z	n_signatures	protective_expression_direction	protective_direction_label	max_h4	mean_h4	n_coloc	total_weight	max_gwas_z_abs	mr_ivw_beta	mr_ivw_se	mr_ivw_p	protective_push_z	weighted_protective_push	pushes_protective	strong_push	opposes_protective	gene_weight_fraction
BRD-K89687904	PKCbeta-inhibitor	GSTK1	0.4988774061203003	0.4988774061203003	1	1.0	increase	0.857402737	0.857402737	1	1.0	5.481558935361216	-0.4262663954299771	0.1026084942460725	3.262858661820401e-05	0.4988774061203003	0.4988774061203003	True	False	False	0.041666666666666664
BRD-K89687904	PKCbeta-inhibitor	PLEKHA1	-0.487499475479126	-0.487499475479126	1	-1.0	decrease	0.973750604	0.9736530115	2	2.0	8.013560830860534	0.9718639565544818	0.121077829830582	1.0007201221865392e-15	0.487499475479126	0.974998950958252	True	False	False	0.08333333333333333
BRD-K89687904	PKCbeta-inhibitor	CASS4	-0.4627565741539001	-0.4627565741539001	1	-1.0	decrease	0.983409927	0.97844285	2	2.0	6.8278888888888885	0.8164001879109127	0.1148251666029847	1.1609236659320596e-12	0.4627565741539001	0.9255131483078002	True	False	False	0.08333333333333333
BRD-K89687904	PKCbeta-inhibitor	CTSH	0.3992270231246948	0.3992270231246948	1	1.0	increase	0.979826373	0.954322996	2	2.0	5.595764705882353	-0.6531917505468305	0.1164129687449566	2.0117491756135243e-08	0.3992270231246948	0.7984540462493896	True	False	False	0.08333333333333333
BRD-K89687904	PKCbeta-inhibitor	PSMC3	0.2136515974998474	0.2136515974998474	1	1.0	increase	0.827476962	0.827476962	1	1.0	2.202657142857143	-0.6192485162211612	0.3088438194030099	0.0449572810782776	0.2136515974998474	0.2136515974998474	True	False	False	0.041666666666666664
BRD-K89687904	PKCbeta-inhibitor	ZYX	-0.2087585777044296	-0.2087585777044296	1	-1.0	decrease	0.999998542	0.9999970725	2	2.0	6.876576576576576	0.8048867209111468	0.1104578798294652	3.173557474406893e-13	0.2087585777044296	0.4175171554088592	True	False	False	0.08333333333333333
BRD-K89687904	PKCbeta-inhibitor	USP6NL	-0.0876632928848266	-0.0876632928848266	1	-1.0	decrease	0.986739805	0.984928451	2	2.0	5.991691842900303	0.9291301181013883	0.1499155980473011	5.72985423972819e-10	0.0876632928848266	0.1753265857696532	True	False	False	0.08333333333333333
BRD-K89687904	PKCbeta-inhibitor	RHOH	0.1013484597206115	0.1013484597206115	1	-1.0	decrease	0.872358023	0.872358023	1	1.0	4.324598917846089	0.7979161671425768	0.2544505355019307	0.001713626659781	-0.1013484597206115	-0.1013484597206115	False	False	True	0.041666666666666664
BRD-K89687904	PKCbeta-inhibitor	CASP2	0.44121915102005	0.44121915102005	1	-1.0	decrease	0.980530944	0.928077414	2	2.0	4.934071661237785	1.0	0.2237099077513556	7.819228086089452e-06	-0.44121915102005	-0.8824383020401	False	False	True	0.08333333333333333
BRD-K89687904	PKCbeta-inhibitor	EPHA1	-0.560319185256958	-0.560319185256958	1	1.0	increase	0.857755717	0.857755717	1	1.0	3.7814961832061065	-0.277405633275953	0.118801038386382	0.019541130467517	-0.560319185256958	-0.560319185256958	False	False	True	0.041666666666666664
BRD-K30707190	PNU-74654	BIN1	-1.1855499744415283	-1.1855499744415283	1	-1.0	decrease	0.999914292	0.9982065285	4	4.0	5.939106382978723	1.0	0.1285664880564894	7.363544666516711e-15	1.1855499744415283	4.742199897766113	True	True	False	0.16666666666666666
BRD-K30707190	PNU-74654	CASP2	-0.4320500195026397	-0.4320500195026397	1	-1.0	decrease	0.980530944	0.928077414	2	2.0	4.934071661237785	1.0	0.2237099077513556	7.819228086089452e-06	0.4320500195026397	0.8641000390052794	True	False	False	0.08333333333333333
BRD-K30707190	PNU-74654	USP6NL	-0.3889500200748443	-0.3889500200748443	1	-1.0	decrease	0.986739805	0.984928451	2	2.0	5.991691842900303	0.9291301181013883	0.1499155980473011	5.72985423972819e-10	0.3889500200748443	0.7779000401496886	True	False	False	0.08333333333333333
BRD-K30707190	PNU-74654	EPHA1	0.2646999955177307	0.2646999955177307	1	1.0	increase	0.857755717	0.857755717	1	1.0	3.7814961832061065	-0.277405633275953	0.118801038386382	0.019541130467517	0.2646999955177307	0.2646999955177307	True	False	False	0.041666666666666664
BRD-K30707190	PNU-74654	GSTK1	-0.0194000005722045	-0.0194000005722045	1	1.0	increase	0.857402737	0.857402737	1	1.0	5.481558935361216	-0.4262663954299771	0.1026084942460725	3.262858661820401e-05	-0.0194000005722045	-0.0194000005722045	False	False	True	0.041666666666666664
BRD-K30707190	PNU-74654	RABEP1	0.0405499935150146	0.0405499935150146	1	-1.0	decrease	0.971720589	0.906779892	2	2.0	5.771982942430704	0.7555586841493029	0.1376531430306971	4.045385255710982e-08	-0.0405499935150146	-0.0810999870300292	False	False	True	0.08333333333333333
BRD-K30707190	PNU-74654	CASS4	0.1444000005722046	0.1444000005722046	1	-1.0	decrease	0.983409927	0.97844285	2	2.0	6.8278888888888885	0.8164001879109127	0.1148251666029847	1.1609236659320596e-12	-0.1444000005722046	-0.2888000011444092	False	False	True	0.08333333333333333
BRD-K30707190	PNU-74654	CTSH	-0.5223499536514282	-0.5223499536514282	1	1.0	increase	0.979826373	0.954322996	2	2.0	5.595764705882353	-0.6531917505468305	0.1164129687449566	2.0117491756135243e-08	-0.5223499536514282	-1.0446999073028564	False	False	True	0.08333333333333333
BRD-K30707190	PNU-74654	RHOH	0.5225000381469727	0.5225000381469727	1	-1.0	decrease	0.872358023	0.872358023	1	1.0	4.324598917846089	0.7979161671425768	0.2544505355019307	0.001713626659781	-0.5225000381469727	-0.5225000381469727	False	False	True	0.041666666666666664
BRD-K30707190	PNU-74654	PSMC3	-0.6827499866485596	-0.6827499866485596	1	1.0	increase	0.827476962	0.827476962	1	1.0	2.202657142857143	-0.6192485162211612	0.3088438194030099	0.0449572810782776	-0.6827499866485596	-0.6827499866485596	False	False	True	0.041666666666666664
BRD-K30707190	PNU-74654	PLEKHA1	0.7373499870300293	0.7373499870300293	1	-1.0	decrease	0.973750604	0.9736530115	2	2.0	8.013560830860534	0.9718639565544818	0.121077829830582	1.0007201221865392e-15	-0.7373499870300293	-1.4746999740600586	False	False	True	0.08333333333333333
BRD-K30707190	PNU-74654	ZYX	1.0965499877929688	1.0965499877929688	1	-1.0	decrease	0.999998542	0.9999970725	2	2.0	6.876576576576576	0.8048867209111468	0.1104578798294652	3.173557474406893e-13	-1.0965499877929688	-2.1930999755859375	False	False	True	0.08333333333333333
BRD-K30707190	PNU-74654	PICALM	1.5776000022888184	1.5776000022888184	1	-1.0	decrease	0.941694681	0.929841757	2	2.0	4.090147208121828	0.9858096206963995	0.2421713500298872	4.686983137973752e-05	-1.5776000022888184	-3.1552000045776367	False	False	True	0.08333333333333333
BRD-K03618428	PP-110	RHOH	-1.9182000160217283	-1.9182000160217283	1	-1.0	decrease	0.872358023	0.872358023	1	1.0	4.324598917846089	0.7979161671425768	0.2544505355019307	0.001713626659781	1.9182000160217283	1.9182000160217283	True	True	False	0.041666666666666664
BRD-K03618428	PP-110	CASP2	-0.9609000086784364	-0.9609000086784364	1	-1.0	decrease	0.980530944	0.928077414	2	2.0	4.934071661237785	1.0	0.2237099077513556	7.819228086089452e-06	0.9609000086784364	1.9218000173568728	True	False	False	0.08333333333333333
