pert_id	pert_iname	gene_name	mean_z	median_z	n_signatures
BRD-A94543220	bifonazole	RHOH	0.03597499678532282	0.15982499718666077	12
BRD-A94543220	bifonazole	USP6NL	-0.6545666406551996	-0.27422500401735306	12
BRD-A94543220	bifonazole	ZYX	-0.178845826536417	0.009800001978874207	12
BRD-A45153512	bimatoprost	BIN1	0.19379999240239462	0.1771249920129776	12
BRD-A45153512	bimatoprost	CASP2	-0.07354166855414708	-0.1070999950170517	12
BRD-A45153512	bimatoprost	CASS4	-0.13340000187357268	-0.17442499846220016	12
BRD-A45153512	bimatoprost	CTSH	-0.2106624978284041	-0.11070000380277634	12
BRD-A45153512	bimatoprost	EPHA1	-0.3123583321770032	-0.28804998844861984	12
BRD-A45153512	bimatoprost	GSTK1	0.07599999569356441	0.24274997413158417	12
BRD-A45153512	bimatoprost	PICALM	0.06827500090003014	0.1482500061392784	12
BRD-A45153512	bimatoprost	PLEKHA1	-0.035470835864543915	-0.0839499980211258	12
BRD-A45153512	bimatoprost	PSMC3	-0.08286250584448378	-0.012725000269711018	12
BRD-A45153512	bimatoprost	RABEP1	-0.04449166605869929	0.0685500055551529	12
BRD-A45153512	bimatoprost	RHOH	-0.15255416433016458	-0.26865001022815704	12
BRD-A45153512	bimatoprost	USP6NL	0.40765417988101643	0.3292750120162964	12
BRD-A45153512	bimatoprost	ZYX	0.2806833324333032	0.021600008010864258	12
BRD-A00546892	biperiden	BIN1	-0.2453185642759005	-0.2835399881005287	6
BRD-A00546892	biperiden	CASP2	0.7535689497987429	0.20125171542167664	6
BRD-A00546892	biperiden	CASS4	-0.2985772068301837	-0.299088291823864	6
BRD-A00546892	biperiden	CTSH	0.13637883961200714	0.11723969876766205	6
BRD-A00546892	biperiden	EPHA1	-0.19335107256968817	-0.23017708957195282	6
BRD-A00546892	biperiden	GSTK1	-0.18120376020669937	-0.009313084185123444	6
BRD-A00546892	biperiden	PICALM	0.13458824902772903	-0.11930619925260544	6
BRD-A00546892	biperiden	PLEKHA1	-0.239201832562685	-0.08681229129433632	6
BRD-A00546892	biperiden	PSMC3	0.17777456094821295	0.3126242682337761	6
BRD-A00546892	biperiden	RABEP1	0.3520825852950414	0.19326206296682358	6
BRD-A00546892	biperiden	RHOH	-0.084772071801126	-0.09606050420552492	6
BRD-A00546892	biperiden	USP6NL	-0.43458401535948116	-0.38365864008665085	6
BRD-A00546892	biperiden	ZYX	-0.04739886770645777	-0.0886014923453331	6
BRD-K71221037	birinapant	BIN1	0.7456749929115176	0.5662499815225601	12
BRD-K71221037	birinapant	CASP2	1.0790416697661083	0.5405000001192093	12
BRD-K71221037	birinapant	CASS4	0.8993166672686735	0.6594500243663788	12
BRD-K71221037	birinapant	CTSH	-0.8691583350300789	-0.7996499836444855	12
BRD-K71221037	birinapant	EPHA1	-0.36234167687750113	-0.2760000079870224	12
BRD-K71221037	birinapant	GSTK1	-0.038283330077926316	-0.45240001380443573	12
BRD-K71221037	birinapant	PICALM	-0.10465831433733304	-0.27059999853372574	12
BRD-K71221037	birinapant	PLEKHA1	-0.2632083593246837	-0.16054999828338623	12
BRD-K71221037	birinapant	PSMC3	0.2160749969383081	-0.17480000108480453	12
BRD-K71221037	birinapant	RABEP1	0.37310000136494637	0.28949999809265137	12
BRD-K71221037	birinapant	RHOH	0.04914999532047659	0.04734999849461019	12
BRD-K71221037	birinapant	USP6NL	-0.5162249985927095	-0.518449991941452	12
BRD-K71221037	birinapant	ZYX	-0.695850009098649	-0.4199499934911728	12
BRD-A89175223	bisoprolol	BIN1	-0.03198253115018209	-0.022790495306253433	12
BRD-A89175223	bisoprolol	CASP2	0.5481783803552389	0.10651974752545357	12
BRD-A89175223	bisoprolol	CASS4	-0.13565470774968466	-0.19329999387264252	12
BRD-A89175223	bisoprolol	CTSH	0.03033750442167123	0.12781056761741638	12
BRD-A89175223	bisoprolol	EPHA1	0.13814578702052435	-0.06107500195503235	12
BRD-A89175223	bisoprolol	GSTK1	-0.018218158433834713	-0.14525198936462402	12
BRD-A89175223	bisoprolol	PICALM	-0.27583305289347965	-0.2788209468126297	12
BRD-A89175223	bisoprolol	PLEKHA1	-0.09476045363893111	-0.06314274482429028	12
BRD-A89175223	bisoprolol	PSMC3	-0.26527465755740803	-0.2978903204202652	12
BRD-A89175223	bisoprolol	RABEP1	-0.10622933506965637	-0.1648901104927063	12
BRD-A89175223	bisoprolol	RHOH	-0.44586798424522084	-0.39066699147224426	12
BRD-A89175223	bisoprolol	USP6NL	-0.19147123644749323	-0.2742505371570587	12
BRD-A89175223	bisoprolol	ZYX	0.2927118893712759	0.022116003558039665	12
BRD-K13756951	bitopertin	BIN1	0.21058349031955004	-0.001983335241675377	12
BRD-K13756951	bitopertin	CASP2	-0.29942429158836603	-0.20351379364728928	12
BRD-K13756951	bitopertin	CASS4	-0.17223977545897165	-0.07143686711788177	12
BRD-K13756951	bitopertin	CTSH	-0.06131921630973617	-0.16810133308172226	12
BRD-K13756951	bitopertin	EPHA1	-0.07983099669218063	-0.25031666457653046	12
BRD-K13756951	bitopertin	GSTK1	0.021082177602996428	-0.038498290814459324	12
BRD-K13756951	bitopertin	PICALM	0.3018364943563938	0.2268500104546547	12
BRD-K13756951	bitopertin	PLEKHA1	-0.21337005123496056	-0.007250003516674042	12
BRD-K13756951	bitopertin	PSMC3	-0.21790629283835491	-0.11051666177809238	12
BRD-K13756951	bitopertin	RABEP1	0.32075804099440575	0.25654999911785126	12
BRD-K13756951	bitopertin	RHOH	-0.3291320117811362	-0.3167695254087448	12
BRD-K13756951	bitopertin	USP6NL	-0.5221059334774812	-0.6305166631937027	12
BRD-K13756951	bitopertin	ZYX	0.04025771593054136	0.11163333803415298	12
BRD-A75817871	blebbistatin	BIN1	0.41395002603530884	0.41395002603530884	1
BRD-A75817871	blebbistatin	CASP2	5.025599956512451	5.025599956512451	1
BRD-A75817871	blebbistatin	CASS4	0.28665000200271606	0.28665000200271606	1
BRD-A75817871	blebbistatin	CTSH	-0.7537999749183655	-0.7537999749183655	1
BRD-A75817871	blebbistatin	EPHA1	0.19744999706745148	0.19744999706745148	1
BRD-A75817871	blebbistatin	GSTK1	0.37014997005462646	0.37014997005462646	1
BRD-A75817871	blebbistatin	PICALM	-0.4128499925136566	-0.4128499925136566	1
BRD-A75817871	blebbistatin	PLEKHA1	0.6923500299453735	0.6923500299453735	1
BRD-A75817871	blebbistatin	PSMC3	-0.2487500011920929	-0.2487500011920929	1
BRD-A75817871	blebbistatin	RABEP1	0.5020000338554382	0.5020000338554382	1
BRD-A75817871	blebbistatin	RHOH	-0.5504499673843384	-0.5504499673843384	1
