pert_id	pert_iname	gene_name	mean_z	median_z	n_signatures	protective_expression_direction	protective_direction_label	max_h4	mean_h4	n_coloc	total_weight	max_gwas_z_abs	mr_ivw_beta	mr_ivw_se	mr_ivw_p	protective_push_z	weighted_protective_push	pushes_protective	strong_push	opposes_protective	gene_weight_fraction	mr_lincs_effect	mr_lincs_effect_se_from_mr	mr_lincs_precision_match	mr_lincs_positive	mr_lincs_strong_precision
BRD-K40853697	STAT3-inhibitor-VI	CASS4	4.440135955810547	4.440135955810547	1	-1.0	decrease	0.983409927	0.97844285	2	2.0	6.8278888888888885	0.8164001879109127	0.1148251666029847	1.1609236659320596e-12	-4.440135955810547	-8.880271911621094	False	False	True	0.0833333333333333	-3.6249278286737305	0.5098393508658488	-31.569105762390475	False	False
BRD-K40853697	STAT3-inhibitor-VI	USP6NL	5.230915069580078	5.230915069580078	1	-1.0	decrease	0.986739805	0.984928451	2	2.0	5.991691842900303	0.9291301181013883	0.1499155980473011	5.72985423972819e-10	-5.230915069580078	-10.461830139160156	False	False	True	0.0833333333333333	-4.86020073637727	0.784195760990737	-32.419580081612246	False	False
BRD-A13195221	STK-064652	CASS4	-0.5274790525436401	-0.5274790525436401	1	-1.0	decrease	0.983409927	0.97844285	2	2.0	6.8278888888888885	0.8164001879109127	0.1148251666029847	1.1609236659320596e-12	0.5274790525436401	1.0549581050872805	True	False	False	0.0833333333333333	0.43063399761569804	0.060567870087907996	3.7503450711693054	True	True
BRD-A13195221	STK-064652	CTSH	0.5879154205322266	0.5879154205322266	1	1.0	increase	0.979826373	0.954322996	2	2.0	5.595764705882353	-0.6531917505468305	0.1164129687449566	2.0117491756135243e-08	0.5879154205322266	1.1758308410644531	True	False	False	0.0833333333333333	0.3840215027109211	0.06844097947509611	3.298786267982348	True	True
BRD-A13195221	STK-064652	RABEP1	-0.5586156845092773	-0.5586156845092773	1	-1.0	decrease	0.971720589	0.906779892	2	2.0	5.771982942430704	0.7555586841493029	0.1376531430306971	4.045385255710982e-08	0.5586156845092773	1.117231369018555	True	False	False	0.0833333333333333	0.42206693153299174	0.07689520471894631	3.066162691533091	True	True
BRD-A13195221	STK-064652	PLEKHA1	-0.2464517056941986	-0.2464517056941986	1	-1.0	decrease	0.973750604	0.9736530115	2	2.0	8.013560830860534	0.9718639565544818	0.121077829830582	1.0007201221865392e-15	0.2464517056941986	0.4929034113883972	True	False	False	0.0833333333333333	0.23951752979556457	0.029839837683498856	1.978211288810752	True	False
BRD-A13195221	STK-064652	CASP2	-0.3719331920146942	-0.3719331920146942	1	-1.0	decrease	0.980530944	0.928077414	2	2.0	4.934071661237785	1.0	0.2237099077513556	7.819228086089452e-06	0.3719331920146942	0.7438663840293884	True	False	False	0.0833333333333333	0.3719331920146942	0.08320514007527448	1.6625691537456744	True	False
BRD-A13195221	STK-064652	RHOH	-0.3431658148765564	-0.3431658148765564	1	-1.0	decrease	0.872358023	0.872358023	1	1.0	4.324598917846089	0.7979161671425768	0.2544505355019307	0.001713626659781	0.3431658148765564	0.3431658148765564	True	False	False	0.0416666666666666	0.27381755170066097	0.08731872536129619	1.0761130887798163	True	False
BRD-A13195221	STK-064652	BIN1	-0.09584791213274	-0.09584791213274	1	-1.0	decrease	0.999914292	0.9982065285	4	4.0	5.939106382978723	1.0	0.1285664880564894	7.363544666516711e-15	0.09584791213274	0.38339164853096	True	False	False	0.1666666666666666	0.09584791213274	0.012322829450453364	0.7455124082616805	True	False
BRD-A13195221	STK-064652	USP6NL	-0.0827398225665092	-0.0827398225665092	1	-1.0	decrease	0.986739805	0.984928451	2	2.0	5.991691842900303	0.9291301181013883	0.1499155980473011	5.72985423972819e-10	0.0827398225665092	0.1654796451330184	True	False	False	0.0833333333333333	0.07687606111290861	0.012403989982385805	0.5127956137603028	True	False
BRD-A13195221	STK-064652	GSTK1	0.1140600740909576	0.1140600740909576	1	1.0	increase	0.857402737	0.857402737	1	1.0	5.481558935361216	-0.4262663954299771	0.1026084942460725	3.262858661820401e-05	0.1140600740909576	0.1140600740909576	True	False	False	0.0416666666666666	0.048619976645228616	0.011703532456068626	0.47383968551989175	True	False
BRD-A13195221	STK-064652	EPHA1	0.0193128958344459	0.0193128958344459	1	1.0	increase	0.857755717	0.857755717	1	1.0	3.7814961832061065	-0.277405633275953	0.118801038386382	0.019541130467517	0.0193128958344459	0.0193128958344459	True	False	False	0.0416666666666666	0.00535750609934698	0.0022943920793802044	0.04509645851682307	True	False
BRD-A13195221	STK-064652	PSMC3	-0.1590135991573333	-0.1590135991573333	1	1.0	increase	0.827476962	0.827476962	1	1.0	2.202657142857143	-0.6192485162211612	0.3088438194030099	0.0449572810782776	-0.1590135991573333	-0.1590135991573333	False	False	True	0.0416666666666666	-0.09846893533716512	0.04911036730077006	-0.31883084313457843	False	False
BRD-A13195221	STK-064652	ZYX	0.3102611005306244	0.3102611005306244	1	-1.0	decrease	0.999998542	0.9999970725	2	2.0	6.876576576576576	0.8048867209111468	0.1104578798294652	3.173557474406893e-13	-0.3102611005306244	-0.6205222010612488	False	False	True	0.0833333333333333	-0.24972503983237793	0.034270783358169334	-2.260816885295335	False	False
BRD-A13195221	STK-064652	PICALM	0.6787112951278687	0.6787112951278687	1	-1.0	decrease	0.941694681	0.929841757	2	2.0	4.090147208121828	0.9858096206963995	0.2421713500298872	4.686983137973752e-05	-0.6787112951278687	-1.3574225902557373	False	False	True	0.0833333333333333	-0.6690801244123663	0.16436443062164915	-2.7628376532971086	False	False
BRD-K60623809	SU-11652	ZYX	-3.541599988937378	-3.541599988937378	1	-1.0	decrease	0.999998542	0.9999970725	2	2.0	6.876576576576576	0.8048867209111468	0.1104578798294652	3.173557474406893e-13	3.541599988937378	7.083199977874756	True	True	False	0.0833333333333333	2.8505868018747598	0.3911976259820802	25.80700268985564	True	True
BRD-K60623809	SU-11652	BIN1	-2.807699918746948	-2.807699918746948	1	-1.0	decrease	0.999914292	0.9982065285	4	4.0	5.939106382978723	1.0	0.1285664880564894	7.363544666516711e-15	2.807699918746948	11.230799674987791	True	True	False	0.1666666666666666	2.807699918746948	0.36097611806978575	21.838505206063523	True	True
BRD-K60623809	SU-11652	PICALM	-3.035799980163574	-3.035799980163574	1	-1.0	decrease	0.941694681	0.929841757	2	2.0	4.090147208121828	0.9858096206963995	0.2421713500298872	4.686983137973752e-05	3.035799980163574	6.071599960327148	True	True	False	0.0833333333333333	2.9927208269551904	0.7351837796169176	12.357864902623072	True	True
BRD-K60623809	SU-11652	CASP2	-1.6856000423431396	-1.6856000423431396	1	-1.0	decrease	0.980530944	0.928077414	2	2.0	4.934071661237785	1.0	0.2237099077513556	7.819228086089452e-06	1.6856000423431396	3.3712000846862797	True	True	False	0.0833333333333333	1.6856000423431396	0.3770854299782649	7.534758112799434	True	True
BRD-K60623809	SU-11652	PLEKHA1	-0.3298999965190887	-0.3298999965190887	1	-1.0	decrease	0.973750604	0.9736530115	2	2.0	8.013560830860534	0.9718639565544818	0.121077829830582	1.0007201221865392e-15	0.3298999965190887	0.6597999930381774	True	False	False	0.0833333333333333	0.3206179158843513	0.039943575639647816	2.6480315705441324	True	True
BRD-K60623809	SU-11652	EPHA1	1.024399995803833	1.024399995803833	1	1.0	increase	0.857755717	0.857755717	1	1.0	3.7814961832061065	-0.277405633275953	0.118801038386382	0.019541130467517	1.024399995803833	1.024399995803833	True	True	False	0.0416666666666666	0.2841743295638459	0.12169978322450072	2.392018903400599	True	True
BRD-K60623809	SU-11652	PSMC3	-3.035599946975708	-3.035599946975708	1	1.0	increase	0.827476962	0.827476962	1	1.0	2.202657142857143	-0.6192485162211612	0.3088438194030099	0.0449572810782776	-3.035599946975708	-3.035599946975708	False	False	True	0.0416666666666666	-1.8797907630057427	0.937526281803552	-6.086541626895263	False	False
BRD-K60623809	SU-11652	USP6NL	1.0885000228881836	1.0885000228881836	1	-1.0	decrease	0.986739805	0.984928451	2	2.0	5.991691842900303	0.9291301181013883	0.1499155980473011	5.72985423972819e-10	-1.0885000228881836	-2.177000045776367	False	False	True	0.0833333333333333	-1.011358154819462	0.16318313190578296	-6.7461836392792165	False	False
BRD-K60623809	SU-11652	RHOH	2.9804000854492188	2.9804000854492188	1	-1.0	decrease	0.872358023	0.872358023	1	1.0	4.324598917846089	0.7979161671425768	0.2544505355019307	0.001713626659781	-2.9804000854492188	-2.9804000854492188	False	False	True	0.0416666666666666	-2.3781094127330493	0.7583643977525537	-9.346057802715862	False	False
BRD-K60623809	SU-11652	GSTK1	-2.977299928665161	-2.977299928665161	1	1.0	increase	0.857402737	0.857402737	1	1.0	5.481558935361216	-0.4262663954299771	0.1026084942460725	3.262858661820401e-05	-2.977299928665161	-2.977299928665161	False	False	True	0.0416666666666666	-1.269122908706026	0.30549626259927126	-12.368594998211892	False	False
BRD-K60623809	SU-11652	RABEP1	2.8575000762939453	2.8575000762939453	1	-1.0	decrease	0.971720589	0.906779892	2	2.0	5.771982942430704	0.7555586841493029	0.1376531430306971	4.045385255710982e-08	-2.8575000762939453	-5.715000152587891	False	False	True	0.0833333333333333	-2.159008997601186	0.3933438667123183	-15.68441482748941	False	False
BRD-K60623809	SU-11652	CTSH	-3.8910999298095694	-3.8910999298095694	1	1.0	increase	0.979826373	0.954322996	2	2.0	5.595764705882353	-0.6531917505468305	0.1164129687449566	2.0117491756135243e-08	-3.8910999298095694	-7.782199859619139	False	False	True	0.0833333333333333	-2.541634374704962	0.4529744945124242	-21.832914340268246	False	False
BRD-K60623809	SU-11652	CASS4	9.108099937438965	9.108099937438965	1	-1.0	decrease	0.983409927	0.97844285	2	2.0	6.8278888888888885	0.8164001879109127	0.1148251666029847	1.1609236659320596e-12	-9.108099937438965	-18.21619987487793	False	False	True	0.0833333333333333	-7.435854500436544	1.0458390927530636	-64.7580554021444	False	False
BRD-K38985961	T-5345967	ZYX	-0.692177414894104	-0.692177414894104	1	-1.0	decrease	0.999998542	0.9999970725	2	2.0	6.876576576576576	0.8048867209111468	0.1104578798294652	3.173557474406893e-13	0.692177414894104	1.384354829788208	True	False	False	0.0833333333333333	0.5571244097628697	0.07645644971504281	5.043772437267567	True	True
BRD-K38985961	T-5345967	PICALM	-0.7159423232078552	-0.7159423232078552	1	-1.0	decrease	0.941694681	0.929841757	2	2.0	4.090147208121828	0.9858096206963995	0.2421713500298872	4.686983137973752e-05	0.7159423232078552	1.4318846464157104	True	False	False	0.0833333333333333	0.7057828300820348	0.17338071895478016	2.9143944153382786	True	True
BRD-K38985961	T-5345967	USP6NL	-0.3952946066856384	-0.3952946066856384	1	-1.0	decrease	0.986739805	0.984928451	2	2.0	5.991691842900303	0.9291301181013883	0.1499155980473011	5.72985423972819e-10	0.3952946066856384	0.7905892133712769	True	False	False	0.0833333333333333	0.3672801245946691	0.05926082736615015	2.449912680058719	True	True
BRD-K38985961	T-5345967	CASP2	-0.3628649413585663	-0.3628649413585663	1	-1.0	decrease	0.980530944	0.928077414	2	2.0	4.934071661237785	1.0	0.2237099077513556	7.819228086089452e-06	0.3628649413585663	0.7257298827171326	True	False	False	0.0833333333333333	0.3628649413585663	0.08117648255752592	1.6220333958649509	True	False
BRD-K38985961	T-5345967	PLEKHA1	-0.1686668545007705	-0.1686668545007705	1	-1.0	decrease	0.973750604	0.9736530115	2	2.0	8.013560830860534	0.9718639565544818	0.121077829830582	1.0007201221865392e-15	0.1686668545007705	0.337333709001541	True	False	False	0.0833333333333333	0.16392123655471794	0.020421816707303826	1.3538501374205707	True	False
BRD-K38985961	T-5345967	CTSH	0.1472990810871124	0.1472990810871124	1	1.0	increase	0.979826373	0.954322996	2	2.0	5.595764705882353	-0.6531917505468305	0.1164129687449566	2.0117491756135243e-08	0.1472990810871124	0.2945981621742248	True	False	False	0.0833333333333333	0.09621454462923049	0.017147523322754845	0.8264933509257217	True	False
BRD-K38985961	T-5345967	PSMC3	0.3806114792823791	0.3806114792823791	1	1.0	increase	0.827476962	0.827476962	1	1.0	2.202657142857143	-0.6192485162211612	0.3088438194030099	0.0449572810782776	0.3806114792823791	0.3806114792823791	True	False	False	0.0416666666666666	0.23569309380235448	0.11754950297019955	0.7631465452601429	True	False
BRD-K38985961	T-5345967	BIN1	-0.0089376010000705	-0.0089376010000705	1	-1.0	decrease	0.999914292	0.9982065285	4	4.0	5.939106382978723	1.0	0.1285664880564894	7.363544666516711e-15	0.0089376010000705	0.035750404000282	True	False	False	0.1666666666666666	0.0089376010000705	0.0011490759722292319	0.06951734573432158	True	False
BRD-K38985961	T-5345967	RHOH	0.2300085127353668	0.2300085127353668	1	-1.0	decrease	0.872358023	0.872358023	1	1.0	4.324598917846089	0.7979161671425768	0.2544505355019307	0.001713626659781	-0.2300085127353668	-0.2300085127353668	False	False	True	0.0416666666666666	-0.18352751089196845	0.058525789235516726	-0.7212698944804378	False	False
BRD-K38985961	T-5345967	GSTK1	-0.3753499686717987	-0.3753499686717987	1	1.0	increase	0.857402737	0.857402737	1	1.0	5.481558935361216	-0.4262663954299771	0.1026084942460725	3.262858661820401e-05	-0.3753499686717987	-0.3753499686717987	False	False	True	0.0416666666666666	-0.15999907817048245	0.038514095100723754	-1.559316110679664	False	False
BRD-K38985961	T-5345967	EPHA1	-0.7820620536804199	-0.7820620536804199	1	1.0	increase	0.857755717	0.857755717	1	1.0	3.7814961832061065	-0.277405633275953	0.118801038386382	0.019541130467517	-0.7820620536804199	-0.7820620536804199	False	False	True	0.0416666666666666	-0.21694841926230926	0.0929097840598203	-1.8261491836183963	False	False
BRD-K38985961	T-5345967	RABEP1	0.3706421554088592	0.3706421554088592	1	-1.0	decrease	0.971720589	0.906779892	2	2.0	5.771982942430704	0.7555586841493029	0.1376531430306971	4.045385255710982e-08	-0.3706421554088592	-0.7412843108177184	False	False	True	0.0833333333333333	-0.2800418992309791	0.05102005763170155	-2.034402506657831	False	False
BRD-K38985961	T-5345967	CASS4	0.4623535871505737	0.4623535871505737	1	-1.0	decrease	0.983409927	0.97844285	2	2.0	6.8278888888888885	0.8164001879109127	0.1148251666029847	1.1609236659320596e-12	-0.4623535871505737	-0.9247071743011472	False	False	True	0.0833333333333333	-0.3774655554310129	0.05308982767405223	-3.287306838718763	False	False
BRD-K12502280	TG-101348	ZYX	-2.7061243057250977	-2.7061243057250977	1	-1.0	decrease	0.999998542	0.9999970725	2	2.0	6.876576576576576	0.8048867209111468	0.1104578798294652	3.173557474406893e-13	2.7061243057250977	5.412248611450195	True	True	False	0.0833333333333333	2.1781235188130275	0.29891275336537776	19.719041522214713	True	True
BRD-K12502280	TG-101348	BIN1	-0.7556299567222595	-0.7556299567222595	1	-1.0	decrease	0.999914292	0.9982065285	4	4.0	5.939106382978723	1.0	0.1285664880564894	7.363544666516711e-15	0.7556299567222595	3.022519826889038	True	False	False	0.1666666666666666	0.7556299567222595	0.09714868980605798	5.877347729917392	True	True
BRD-K12502280	TG-101348	RHOH	-0.7763027548789978	-0.7763027548789978	1	-1.0	decrease	0.872358023	0.872358023	1	1.0	4.324598917846089	0.7979161671425768	0.2544505355019307	0.001713626659781	0.7763027548789978	0.7763027548789978	True	False	False	0.0416666666666666	0.6194245187152733	0.19753065169058504	2.434361230536979	True	True
BRD-K12502280	TG-101348	EPHA1	1.0216443538665771	1.0216443538665771	1	1.0	increase	0.857755717	0.857755717	1	1.0	3.7814961832061065	-0.277405633275953	0.118801038386382	0.019541130467517	1.0216443538665771	1.0216443538665771	True	True	False	0.0416666666666666	0.2834098989671597	0.12137241010093366	2.385584358660341	True	True
BRD-K12502280	TG-101348	PLEKHA1	-0.2519977390766144	-0.2519977390766144	1	-1.0	decrease	0.973750604	0.9736530115	2	2.0	8.013560830860534	0.9718639565544818	0.121077829830582	1.0007201221865392e-15	0.2519977390766144	0.5039954781532288	True	False	False	0.0833333333333333	0.2449075197417824	0.03051133936960972	2.022728026133842	True	True
BRD-K12502280	TG-101348	PSMC3	-0.3473877310752868	-0.3473877310752868	1	1.0	increase	0.827476962	0.827476962	1	1.0	2.202657142857143	-0.6192485162211612	0.3088438194030099	0.0449572810782776	-0.3473877310752868	-0.3473877310752868	False	False	True	0.0416666666666666	-0.2151193370218071	0.10728855367903725	-0.6965311380931285	False	False
BRD-K12502280	TG-101348	GSTK1	-0.4155056476593017	-0.4155056476593017	1	1.0	increase	0.857402737	0.857402737	1	1.0	5.481558935361216	-0.4262663954299771	0.1026084942460725	3.262858661820401e-05	-0.4155056476593017	-0.4155056476593017	False	False	True	0.0416666666666666	-0.17711609470852863	0.04263440885706009	-1.7261348196356368	False	False
BRD-K12502280	TG-101348	CTSH	-0.5115260481834412	-0.5115260481834412	1	1.0	increase	0.979826373	0.954322996	2	2.0	5.595764705882353	-0.6531917505468305	0.1164129687449566	2.0117491756135243e-08	-0.5115260481834412	-1.0230520963668823	False	False	True	0.0833333333333333	-0.3341245948632443	0.0595482658594101	-2.8701664296119906	False	False
BRD-K12502280	TG-101348	PICALM	1.4313616752624512	1.4313616752624512	1	-1.0	decrease	0.941694681	0.929841757	2	2.0	4.090147208121828	0.9858096206963995	0.2421713500298872	4.686983137973752e-05	-1.4313616752624512	-2.8627233505249023	False	False	True	0.0833333333333333	-1.41105011016984	0.3466347892793488	-5.826659966159074	False	False
BRD-K12502280	TG-101348	RABEP1	1.2954435348510742	1.2954435348510742	1	-1.0	decrease	0.971720589	0.906779892	2	2.0	5.771982942430704	0.7555586841493029	0.1376531430306971	4.045385255710982e-08	-1.2954435348510742	-2.5908870697021484	False	False	True	0.0833333333333333	-0.9787836125817992	0.17832187419104675	-7.11050682194396	False	False
BRD-K12502280	TG-101348	CASP2	1.6403063535690308	1.6403063535690308	1	-1.0	decrease	0.980530944	0.928077414	2	2.0	4.934071661237785	1.0	0.2237099077513556	7.819228086089452e-06	-1.6403063535690308	-3.280612707138061	False	False	True	0.0833333333333333	-1.6403063535690308	0.36695278304089035	-7.332291940293337	False	False
BRD-K12502280	TG-101348	CASS4	1.090124249458313	1.090124249458313	1	-1.0	decrease	0.983409927	0.97844285	2	2.0	6.8278888888888885	0.8164001879109127	0.1148251666029847	1.1609236659320596e-12	-1.090124249458313	-2.180248498916626	False	False	True	0.0833333333333333	-0.8899776421040094	0.12517369856200444	-7.750719362604224	False	False
BRD-K12502280	TG-101348	USP6NL	1.8597495555877688	1.8597495555877688	1	-1.0	decrease	0.986739805	0.984928451	2	2.0	5.991691842900303	0.9291301181013883	0.1499155980473011	5.72985423972819e-10	-1.8597495555877688	-3.7194991111755376	False	False	True	0.0833333333333333	-1.727949324222268	0.27880546684414276	-11.526147690629688	False	False
BRD-K67075780	TGX-115	PLEKHA1	-0.4547013640403747	-0.4547013640403747	1	-1.0	decrease	0.973750604	0.9736530115	2	2.0	8.013560830860534	0.9718639565544818	0.121077829830582	1.0007201221865392e-15	0.4547013640403747	0.9094027280807494	True	False	False	0.0833333333333333	0.44190786670699833	0.055054254379014005	3.649783509708898	True	True
BRD-K67075780	TGX-115	USP6NL	-0.5517428517341614	-0.5517428517341614	1	-1.0	decrease	0.986739805	0.984928451	2	2.0	5.991691842900303	0.9291301181013883	0.1499155980473011	5.72985423972819e-10	0.5517428517341614	1.1034857034683228	True	False	False	0.0833333333333333	0.5126409009933581	0.08271485958605018	3.419530106744534	True	True
BRD-K67075780	TGX-115	RABEP1	-0.5722572803497314	-0.5722572803497314	1	-1.0	decrease	0.971720589	0.906779892	2	2.0	5.771982942430704	0.7555586841493029	0.1376531430306971	4.045385255710982e-08	0.5722572803497314	1.144514560699463	True	False	False	0.0833333333333333	0.43237395773590187	0.0787730132623393	3.1410394867589844	True	True
BRD-K67075780	TGX-115	GSTK1	0.7414942383766174	0.7414942383766174	1	1.0	increase	0.857402737	0.857402737	1	1.0	5.481558935361216	-0.4262663954299771	0.1026084942460725	3.262858661820401e-05	0.7414942383766174	0.7414942383766174	True	False	False	0.0416666666666666	0.31607407622489686	0.07608360729196306	3.08038899261983	True	True
BRD-K67075780	TGX-115	CASS4	-0.1495047211647033	-0.1495047211647033	1	-1.0	decrease	0.983409927	0.97844285	2	2.0	6.8278888888888885	0.8164001879109127	0.1148251666029847	1.1609236659320596e-12	0.1495047211647033	0.2990094423294066	True	False	False	0.0833333333333333	0.1220556824524324	0.01716690451566983	1.0629697832222413	True	False
BRD-K67075780	TGX-115	CASP2	-0.2330461144447326	-0.2330461144447326	1	-1.0	decrease	0.980530944	0.928077414	2	2.0	4.934071661237785	1.0	0.2237099077513556	7.819228086089452e-06	0.2330461144447326	0.4660922288894652	True	False	False	0.0833333333333333	0.2330461144447326	0.052134724764242996	1.0417335413850055	True	False
BRD-K67075780	TGX-115	EPHA1	0.2874227166175842	0.2874227166175842	1	1.0	increase	0.857755717	0.857755717	1	1.0	3.7814961832061065	-0.277405633275953	0.118801038386382	0.019541130467517	0.2874227166175842	0.2874227166175842	True	False	False	0.0416666666666666	0.07973268072119573	0.03414611719000381	0.6711446448967686	True	False
BRD-K67075780	TGX-115	RHOH	-0.1843229234218597	-0.1843229234218597	1	-1.0	decrease	0.872358023	0.872358023	1	1.0	4.324598917846089	0.7979161671425768	0.2544505355019307	0.001713626659781	0.1843229234218597	0.1843229234218597	True	False	False	0.0416666666666666	0.147074240573285	0.04690106656997357	0.5780071961065653	True	False
BRD-K67075780	TGX-115	ZYX	-0.0152742266654968	-0.0152742266654968	1	-1.0	decrease	0.999998542	0.9999970725	2	2.0	6.876576576576576	0.8048867209111468	0.1104578798294652	3.173557474406893e-13	0.0152742266654968	0.0305484533309936	True	False	False	0.0833333333333333	0.01229402221524532	0.0016871586935054586	0.11130054491563603	True	False
BRD-K67075780	TGX-115	PSMC3	-0.0029316842555999	-0.0029316842555999	1	1.0	increase	0.827476962	0.827476962	1	1.0	2.202657142857143	-0.6192485162211612	0.3088438194030099	0.0449572810782776	-0.0029316842555999	-0.0029316842555999	False	False	True	0.0416666666666666	-0.0018154411253091776	0.0009054325627831432	-0.005878185060715788	False	False
BRD-K67075780	TGX-115	PICALM	0.0158512443304061	0.0158512443304061	1	-1.0	decrease	0.941694681	0.929841757	2	2.0	4.090147208121828	0.9858096206963995	0.2421713500298872	4.686983137973752e-05	-0.0158512443304061	-0.0317024886608122	False	False	True	0.0833333333333333	-0.01562630916092359	0.0038387172391480405	-0.06452583742459664	False	False
BRD-K67075780	TGX-115	CTSH	-0.1639453917741775	-0.1639453917741775	1	1.0	increase	0.979826373	0.954322996	2	2.0	5.595764705882353	-0.6531917505468305	0.1164129687449566	2.0117491756135243e-08	-0.1639453917741775	-0.327890783548355	False	False	True	0.0833333333333333	-0.10708777744706095	0.01908536976848699	-0.9198955975572984	False	False
BRD-K67075780	TGX-115	BIN1	0.4962436854839325	0.4962436854839325	1	-1.0	decrease	0.999914292	0.9982065285	4	4.0	5.939106382978723	1.0	0.1285664880564894	7.363544666516711e-15	-0.4962436854839325	-1.98497474193573	False	False	True	0.1666666666666666	-0.4962436854839325	0.0638003078628783	-3.8598214276950107	False	False
BRD-K79382620	TH02453-036-P1	ZYX	-0.6084684729576111	-0.6084684729576111	1	-1.0	decrease	0.999998542	0.9999970725	2	2.0	6.876576576576576	0.8048867209111468	0.1104578798294652	3.173557474406893e-13	0.6084684729576111	1.2169369459152222	True	False	False	0.0833333333333333	0.48974819397666436	0.06721013746597	4.43380041996806	True	True
BRD-K79382620	TH02453-036-P1	CASS4	-0.5419838428497314	-0.5419838428497314	1	-1.0	decrease	0.983409927	0.97844285	2	2.0	6.8278888888888885	0.8164001879109127	0.1148251666029847	1.1609236659320596e-12	0.5419838428497314	1.083967685699463	True	False	False	0.0833333333333333	0.44247571114719936	0.06223338505134629	3.8534732780060943	True	True
BRD-K79382620	TH02453-036-P1	RABEP1	-0.6266393065452576	-0.6266393065452576	1	-1.0	decrease	0.971720589	0.906779892	2	2.0	5.771982942430704	0.7555586841493029	0.1376531430306971	4.045385255710982e-08	0.6266393065452576	1.2532786130905151	True	False	False	0.0833333333333333	0.4734627698895665	0.08625887009253118	3.4395347571830075	True	True
BRD-K79382620	TH02453-036-P1	RHOH	-0.6302629709243774	-0.6302629709243774	1	-1.0	decrease	0.872358023	0.872358023	1	1.0	4.324598917846089	0.7979161671425768	0.2544505355019307	0.001713626659781	0.6302629709243774	0.6302629709243774	True	False	False	0.0416666666666666	0.5028970140518726	0.1603707504587456	1.9764038344814439	True	False
BRD-K79382620	TH02453-036-P1	PSMC3	0.5180374979972839	0.5180374979972839	1	1.0	increase	0.827476962	0.827476962	1	1.0	2.202657142857143	-0.6192485162211612	0.3088438194030099	0.0449572810782776	0.5180374979972839	0.5180374979972839	True	False	False	0.0416666666666666	0.3207939519817408	0.15999267947546028	1.0386931252237146	True	False
BRD-K79382620	TH02453-036-P1	PICALM	-0.2254007756710052	-0.2254007756710052	1	-1.0	decrease	0.941694681	0.929841757	2	2.0	4.090147208121828	0.9858096206963995	0.2421713500298872	4.686983137973752e-05	0.2254007756710052	0.4508015513420104	True	False	False	0.0833333333333333	0.22220225316890788	0.05458561014203108	0.9175414562518857	True	False
BRD-K79382620	TH02453-036-P1	CASP2	-0.1580438017845153	-0.1580438017845153	1	-1.0	decrease	0.980530944	0.928077414	2	2.0	4.934071661237785	1.0	0.2237099077513556	7.819228086089452e-06	0.1580438017845153	0.3160876035690306	True	False	False	0.0833333333333333	0.1580438017845153	0.03535596431788745	0.7064676007116077	True	False
BRD-K79382620	TH02453-036-P1	GSTK1	-0.0011012707836925	-0.0011012707836925	1	1.0	increase	0.857402737	0.857402737	1	1.0	5.481558935361216	-0.4262663954299771	0.1026084942460725	3.262858661820401e-05	-0.0011012707836925	-0.0011012707836925	False	False	True	0.0416666666666666	-0.0004694347273569479	0.00011299973687187963	-0.004575008441612681	False	False
BRD-K79382620	TH02453-036-P1	BIN1	0.0230031013488769	0.0230031013488769	1	-1.0	decrease	0.999914292	0.9982065285	4	4.0	5.939106382978723	1.0	0.1285664880564894	7.363544666516711e-15	-0.0230031013488769	-0.0920124053955076	False	False	True	0.1666666666666666	-0.0230031013488769	0.0029574279548325974	-0.17891988570746228	False	False
BRD-K79382620	TH02453-036-P1	EPHA1	-0.1329512894153595	-0.1329512894153595	1	1.0	increase	0.857755717	0.857755717	1	1.0	3.7814961832061065	-0.277405633275953	0.118801038386382	0.019541130467517	-0.1329512894153595	-0.1329512894153595	False	False	True	0.0416666666666666	-0.03688143663512231	0.015794751237353105	-0.31044708982400593	False	False
BRD-K79382620	TH02453-036-P1	CTSH	-0.3887516260147095	-0.3887516260147095	1	1.0	increase	0.979826373	0.954322996	2	2.0	5.595764705882353	-0.6531917505468305	0.1164129687449566	2.0117491756135243e-08	-0.3887516260147095	-0.777503252029419	False	False	True	0.0833333333333333	-0.25392935512447484	0.04525573088880143	-2.1812806413415684	False	False
BRD-K79382620	TH02453-036-P1	USP6NL	0.5358299016952515	0.5358299016952515	1	-1.0	decrease	0.986739805	0.984928451	2	2.0	5.991691842900303	0.9291301181013883	0.1499155980473011	5.72985423972819e-10	-0.5358299016952515	-1.071659803390503	False	False	True	0.0833333333333333	-0.4978556998443643	0.08032926016427018	-3.3209066056440757	False	False
BRD-K79382620	TH02453-036-P1	PLEKHA1	1.27791428565979	1.27791428565979	1	-1.0	decrease	0.973750604	0.9736530115	2	2.0	8.013560830860534	0.9718639565544818	0.121077829830582	1.0007201221865392e-15	-1.27791428565979	-2.55582857131958	False	False	True	0.0833333333333333	-1.2419588337988179	0.15472708841718583	-10.257524730469871	False	False
BRD-K01877528	TL-HRAS-61	PLEKHA1	-1.903649926185608	-1.903649926185608	1	-1.0	decrease	0.973750604	0.9736530115	2	2.0	8.013560830860534	0.9718639565544818	0.121077829830582	1.0007201221865392e-15	1.903649926185608	3.807299852371216	True	True	False	0.0833333333333333	1.850088749157392	0.23048980181970102	15.280161130622561	True	True
