pert_id	pert_iname	gene_name	mean_z	median_z	n_signatures	observed_release
BRD-K57764956	cariprazine	EPHA1	-0.7428166425476471	-0.9692999720573424	6	CMap2020
BRD-K57764956	cariprazine	GSTK1	-0.0592833409706751	-0.5190000087022781	6	CMap2020
BRD-K57764956	cariprazine	PICALM	-0.3067166681090991	-0.2438000068068504	6	CMap2020
BRD-K57764956	cariprazine	PLEKHA1	0.1186666612823804	0.3418499901890754	6	CMap2020
BRD-K57764956	cariprazine	PSMC3	0.0804333587487538	0.5722000002861023	6	CMap2020
BRD-K57764956	cariprazine	RABEP1	-0.4170499990383784	-0.7652499973773956	6	CMap2020
BRD-K57764956	cariprazine	RHOH	0.3189833288391431	0.4185499921441078	6	CMap2020
BRD-K57764956	cariprazine	USP6NL	-0.289450004696846	0.0471500009298324	6	CMap2020
BRD-K57764956	cariprazine	ZYX	0.0165333251158396	0.1599500030279159	6	CMap2020
BRD-A99939097	carisoprodol	BIN1	0.7064000194271406	0.6408500224351883	6	CMap2020
BRD-A99939097	carisoprodol	CASP2	-0.1686833302179972	-0.2336499989032745	6	CMap2020
BRD-A99939097	carisoprodol	CASS4	0.1730666806300481	0.1620000153779983	6	CMap2020
BRD-A99939097	carisoprodol	CTSH	-0.2031833368043104	0.0023999996483325	6	CMap2020
BRD-A99939097	carisoprodol	EPHA1	0.1457666556040446	0.2563499957323074	6	CMap2020
BRD-A99939097	carisoprodol	GSTK1	-0.0462666787207126	0.1869999952614307	6	CMap2020
BRD-A99939097	carisoprodol	PICALM	1.089216669400533	1.1180999875068665	6	CMap2020
BRD-A99939097	carisoprodol	PLEKHA1	0.1592333453396956	-0.1374000050127506	6	CMap2020
BRD-A99939097	carisoprodol	PSMC3	0.1405333379904429	-0.0148999989032745	6	CMap2020
BRD-A99939097	carisoprodol	RABEP1	0.3105000009139378	0.3852999955415725	6	CMap2020
BRD-A99939097	carisoprodol	RHOH	0.3366499990224838	0.3477999866008758	6	CMap2020
BRD-A99939097	carisoprodol	USP6NL	0.1750666598478953	-0.1397500038146972	6	CMap2020
BRD-A99939097	carisoprodol	ZYX	0.2251166750987371	0.484700009226799	6	CMap2020
BRD-K86930074	cediranib	BIN1	-0.2482749869426091	-0.1467749774456024	12	CMap2020
BRD-K86930074	cediranib	CASP2	-0.218141662577788	-0.3182249814271927	12	CMap2020
BRD-K86930074	cediranib	CASS4	-0.0470499952013293	0.0060499999672174	12	CMap2020
BRD-K86930074	cediranib	CTSH	0.1364999984701474	0.4412749856710434	12	CMap2020
BRD-K86930074	cediranib	EPHA1	-0.0817208252847194	0.0322000011801719	12	CMap2020
BRD-K86930074	cediranib	GSTK1	-0.0647333314021428	-0.1687500029802322	12	CMap2020
BRD-K86930074	cediranib	PICALM	-0.0298958321412404	-0.0080750025808811	12	CMap2020
BRD-K86930074	cediranib	PLEKHA1	0.0923541635274887	0.1659000068902969	12	CMap2020
BRD-K86930074	cediranib	PSMC3	-0.4249750139812628	-0.2307500094175338	12	CMap2020
BRD-K86930074	cediranib	RABEP1	-0.5652541605134805	-0.3997749984264374	12	CMap2020
BRD-K86930074	cediranib	RHOH	-0.074041669567426	0.1139000058174133	12	CMap2020
BRD-K86930074	cediranib	USP6NL	0.0349083319306373	-0.245899997651577	12	CMap2020
BRD-K86930074	cediranib	ZYX	0.1893958312769731	0.3551750034093857	12	CMap2020
BRD-A12077521	cefepime	BIN1	0.0761920623481273	0.0501782596111297	12	CMap2020
BRD-A12077521	cefepime	CASP2	0.1971028223633766	0.226405069231987	12	CMap2020
BRD-A12077521	cefepime	CASS4	0.107848888883988	0.1327425688505172	12	CMap2020
BRD-A12077521	cefepime	CTSH	0.236805647611618	-0.1310500130057335	12	CMap2020
BRD-A12077521	cefepime	EPHA1	-0.6970922026472787	-0.5225008130073547	12	CMap2020
BRD-A12077521	cefepime	GSTK1	-0.0535122354825337	0.0961833298206329	12	CMap2020
BRD-A12077521	cefepime	PICALM	0.0712062300493319	-0.0430291071534156	12	CMap2020
BRD-A12077521	cefepime	PLEKHA1	-0.3594870915015538	-0.5404666662216187	12	CMap2020
BRD-A12077521	cefepime	PSMC3	-0.4634094039599101	0.2285647690296173	12	CMap2020
BRD-A12077521	cefepime	RABEP1	-0.5640075380603472	-0.2557500004768371	12	CMap2020
BRD-A12077521	cefepime	RHOH	0.2837892553458611	0.2735499888658523	12	CMap2020
BRD-A12077521	cefepime	USP6NL	0.4735664793600638	0.3288333415985107	12	CMap2020
BRD-A12077521	cefepime	ZYX	-0.4691713837285836	-0.6078255325555801	12	CMap2020
BRD-K02292852	cefoperazone	BIN1	0.4054314667979876	0.3518201559782028	6	CMap2020
BRD-K02292852	cefoperazone	CASP2	-0.5948383112748464	-0.5730219334363937	6	CMap2020
BRD-K02292852	cefoperazone	CASS4	0.3755550409356753	0.2513012662529945	6	CMap2020
BRD-K02292852	cefoperazone	CTSH	0.3551910519599914	0.7408517003059387	6	CMap2020
BRD-K02292852	cefoperazone	EPHA1	0.1537259767452875	0.2652582228183746	6	CMap2020
BRD-K02292852	cefoperazone	GSTK1	0.0366785675287246	0.3503741472959518	6	CMap2020
BRD-K02292852	cefoperazone	PICALM	-0.4655442784229914	-0.4916672110557556	6	CMap2020
BRD-K02292852	cefoperazone	PLEKHA1	0.137871781984965	0.0439729243516922	6	CMap2020
BRD-K02292852	cefoperazone	PSMC3	0.1402440319458643	-0.0316934883594512	6	CMap2020
BRD-K02292852	cefoperazone	RABEP1	0.0522856737176577	-0.0552650764584541	6	CMap2020
BRD-K02292852	cefoperazone	RHOH	0.0400940577189127	-0.0204261988401412	6	CMap2020
BRD-K02292852	cefoperazone	USP6NL	-0.4450436035792033	-0.4789474606513977	6	CMap2020
BRD-K02292852	cefoperazone	ZYX	-0.8241639782985052	-0.932063728570938	6	CMap2020
BRD-A78723049	cefotetan	BIN1	0.0197749969859917	-0.1337000057101249	12	CMap2020
BRD-A78723049	cefotetan	CASP2	-0.1928333379328251	-0.1241750046610832	12	CMap2020
BRD-A78723049	cefotetan	CASS4	-0.2371583481629689	-0.3375249952077865	12	CMap2020
BRD-A78723049	cefotetan	CTSH	-0.605662502348423	-0.5848000049591064	12	CMap2020
BRD-A78723049	cefotetan	EPHA1	-0.4949791692197323	-0.3964000046253204	12	CMap2020
BRD-A78723049	cefotetan	GSTK1	-0.2994916563232739	-0.4000750035047531	12	CMap2020
BRD-A78723049	cefotetan	PICALM	-0.1814375072717666	-0.1257249936461448	12	CMap2020
BRD-A78723049	cefotetan	PLEKHA1	-0.0118291725715001	0.046374998986721	12	CMap2020
BRD-A78723049	cefotetan	PSMC3	0.2030041708300511	0.2307499907910823	12	CMap2020
BRD-A78723049	cefotetan	RABEP1	-0.0215416693439086	-0.2314250022172927	12	CMap2020
BRD-A78723049	cefotetan	RHOH	-0.0291500041882197	-0.0819000005722045	12	CMap2020
BRD-A78723049	cefotetan	USP6NL	0.2127458384881417	0.4195750057697296	12	CMap2020
BRD-A78723049	cefotetan	ZYX	-0.4015500058109562	-0.4285000264644623	12	CMap2020
BRD-K46970505	cefozopran	BIN1	-0.2145375019560257	-0.0180750004947185	12	CMap2020
BRD-K46970505	cefozopran	CASP2	-0.0181583439310391	0.2438249997794628	12	CMap2020
BRD-K46970505	cefozopran	CASS4	-0.1234624963253736	-0.0909250155091285	12	CMap2020
BRD-K46970505	cefozopran	CTSH	0.290541677425305	0.2284500077366829	12	CMap2020
BRD-K46970505	cefozopran	EPHA1	0.1114500028391679	-0.1557999923825264	12	CMap2020
BRD-K46970505	cefozopran	GSTK1	0.0789874922484159	0.0664999969303608	12	CMap2020
BRD-K46970505	cefozopran	PICALM	0.1775333361389736	-0.0390249826014041	12	CMap2020
BRD-K46970505	cefozopran	PLEKHA1	0.0370999965816736	0.0666999965906143	12	CMap2020
BRD-K46970505	cefozopran	PSMC3	0.0328000057488679	-0.1574000157415866	12	CMap2020
BRD-K46970505	cefozopran	RABEP1	-0.2139833370844523	-0.1937499940395355	12	CMap2020
BRD-K46970505	cefozopran	RHOH	-0.4104666660229365	-0.4794249832630157	12	CMap2020
BRD-K46970505	cefozopran	USP6NL	-0.007233320424954	-0.1282999813556671	12	CMap2020
BRD-K46970505	cefozopran	ZYX	0.3589083291590214	0.3524249941110611	12	CMap2020
BRD-K02637541	celecoxib	BIN1	-0.5346495360136032	-0.5538166463375092	6	CMap2020
BRD-K02637541	celecoxib	CASP2	0.8520413388808569	0.7097879946231842	6	CMap2020
BRD-K02637541	celecoxib	CASS4	-0.0469704469045003	-0.1349757462739944	6	CMap2020
BRD-K02637541	celecoxib	CTSH	-0.0579438284039497	-0.0442662164568901	6	CMap2020
BRD-K02637541	celecoxib	EPHA1	0.19174541781346	0.1895494535565376	6	CMap2020
BRD-K02637541	celecoxib	GSTK1	0.0093089193105697	0.0613246113061904	6	CMap2020
BRD-K02637541	celecoxib	PICALM	-0.346441437335064	-0.157344123814255	6	CMap2020
BRD-K02637541	celecoxib	PLEKHA1	-0.7335913876692454	-0.4851351678371429	6	CMap2020
BRD-K02637541	celecoxib	PSMC3	-1.0255228281021118	-0.7611078023910522	6	CMap2020
BRD-K02637541	celecoxib	RABEP1	-0.1616079335411389	0.0653389319777488	6	CMap2020
BRD-K02637541	celecoxib	RHOH	0.3307314813137054	0.3245809078216553	6	CMap2020
BRD-K02637541	celecoxib	USP6NL	-0.1516018851349751	-0.2309095039963722	6	CMap2020
BRD-K02637541	celecoxib	ZYX	0.2036487994094689	0.231864184141159	6	CMap2020
BRD-K96194081	cepharanthine	BIN1	-0.3115992397069931	-0.3132712990045547	12	CMap2020
BRD-K96194081	cepharanthine	CASP2	-0.0526659910877545	-0.2137750014662742	12	CMap2020
BRD-K96194081	cepharanthine	CASS4	-0.1375399343669414	-0.2072203308343887	12	CMap2020
BRD-K96194081	cepharanthine	CTSH	-0.1532046720385551	-0.2335250005125999	12	CMap2020
BRD-K96194081	cepharanthine	EPHA1	0.0978692919015884	0.3014249950647354	12	CMap2020
BRD-K96194081	cepharanthine	GSTK1	0.0270234538863102	0.0904250144958496	12	CMap2020
BRD-K96194081	cepharanthine	PICALM	-0.2804078279683987	-0.232608001679182	12	CMap2020
BRD-K96194081	cepharanthine	PLEKHA1	-0.1800937888522943	-0.3276727497577667	12	CMap2020
BRD-K96194081	cepharanthine	PSMC3	0.1613602094973127	0.3370978534221649	12	CMap2020
BRD-K96194081	cepharanthine	RABEP1	0.0829322859644889	0.2236296534538269	12	CMap2020
BRD-K96194081	cepharanthine	RHOH	-0.377933466186126	-0.2615650370717048	12	CMap2020
BRD-K96194081	cepharanthine	USP6NL	0.0259184365471204	0.0137640386819839	12	CMap2020
BRD-K96194081	cepharanthine	ZYX	0.7437319991489252	0.7459505945444107	12	CMap2020
BRD-K52075040	cerulenin	BIN1	-0.1911500096321106	-0.1911500096321106	1	CMap2020
BRD-K52075040	cerulenin	CASP2	-0.8146499991416931	-0.8146499991416931	1	CMap2020
BRD-K52075040	cerulenin	CASS4	0.521649956703186	0.521649956703186	1	CMap2020
BRD-K52075040	cerulenin	CTSH	-1.069999933242798	-1.069999933242798	1	CMap2020
BRD-K52075040	cerulenin	EPHA1	-1.3528000116348269	-1.3528000116348269	1	CMap2020
BRD-K52075040	cerulenin	GSTK1	-1.167449951171875	-1.167449951171875	1	CMap2020
BRD-K52075040	cerulenin	PICALM	0.8148999810218811	0.8148999810218811	1	CMap2020
BRD-K52075040	cerulenin	PLEKHA1	0.8547500371932983	0.8547500371932983	1	CMap2020
BRD-K52075040	cerulenin	PSMC3	0.5011500120162964	0.5011500120162964	1	CMap2020
BRD-K52075040	cerulenin	RABEP1	-0.6255500316619873	-0.6255500316619873	1	CMap2020
BRD-K52075040	cerulenin	RHOH	-0.2837499976158142	-0.2837499976158142	1	CMap2020
BRD-K52075040	cerulenin	USP6NL	-0.8325999975204468	-0.8325999975204468	1	CMap2020
BRD-K52075040	cerulenin	ZYX	-1.6648499965667725	-1.6648499965667725	1	CMap2020
BRD-M98279124	cevimeline	BIN1	-0.0567250015834967	-0.1671000011265278	6	CMap2020
BRD-M98279124	cevimeline	CASP2	-0.0826166719198226	0.1395500004291534	6	CMap2020
BRD-M98279124	cevimeline	CASS4	-0.1711166637639204	-0.1830499954521656	6	CMap2020
BRD-M98279124	cevimeline	CTSH	-0.1500333348910013	-0.1670000106096267	6	CMap2020
BRD-M98279124	cevimeline	EPHA1	0.1954750170310338	0.4757500141859054	6	CMap2020
BRD-M98279124	cevimeline	GSTK1	-0.0451833382248878	0.2294749990105629	6	CMap2020
BRD-M98279124	cevimeline	PICALM	-0.3623666663964589	-0.2677749991416931	6	CMap2020
BRD-M98279124	cevimeline	PLEKHA1	-0.0457333301504453	-0.2040499970316887	6	CMap2020
BRD-M98279124	cevimeline	PSMC3	0.3929249743620555	0.366024985909462	6	CMap2020
BRD-M98279124	cevimeline	RABEP1	-0.3501166601975758	-0.5193749964237213	6	CMap2020
BRD-M98279124	cevimeline	RHOH	0.0737416545550028	-0.0158500075340271	6	CMap2020
BRD-M98279124	cevimeline	USP6NL	-0.0580083156625429	-0.2331750020384788	6	CMap2020
BRD-M98279124	cevimeline	ZYX	0.0474250130355358	0.3092000037431717	6	CMap2020
BRD-A85860691	chaetocin	BIN1	0.3397000133991241	0.3397000133991241	1	CMap2020
BRD-A85860691	chaetocin	CASP2	-0.068800002336502	-0.068800002336502	1	CMap2020
BRD-A85860691	chaetocin	CASS4	-1.6990000009536743	-1.6990000009536743	1	CMap2020
BRD-A85860691	chaetocin	CTSH	-0.1299999952316284	-0.1299999952316284	1	CMap2020
BRD-A85860691	chaetocin	EPHA1	-0.1574999988079071	-0.1574999988079071	1	CMap2020
BRD-A85860691	chaetocin	GSTK1	-1.0575000047683716	-1.0575000047683716	1	CMap2020
BRD-A85860691	chaetocin	PICALM	1.1157000064849854	1.1157000064849854	1	CMap2020
BRD-A85860691	chaetocin	PLEKHA1	0.0821999981999397	0.0821999981999397	1	CMap2020
BRD-A85860691	chaetocin	PSMC3	-1.1460000276565552	-1.1460000276565552	1	CMap2020
BRD-A85860691	chaetocin	RABEP1	1.208400011062622	1.208400011062622	1	CMap2020
BRD-A85860691	chaetocin	RHOH	0.6025999784469604	0.6025999784469604	1	CMap2020
BRD-A85860691	chaetocin	USP6NL	0.4217000007629394	0.4217000007629394	1	CMap2020
BRD-A85860691	chaetocin	ZYX	0.5187000036239624	0.5187000036239624	1	CMap2020
BRD-K87904882	chelerythrine	BIN1	-0.2424899935722351	-0.1899999976158142	5	CMap2020
BRD-K87904882	chelerythrine	CASP2	-0.1376999914646148	-0.1556500047445297	5	CMap2020
BRD-K87904882	chelerythrine	CASS4	0.1197499990463256	0.4847999811172485	5	CMap2020
BRD-K87904882	chelerythrine	CTSH	0.0492300033569335	0.0417499989271163	5	CMap2020
BRD-K87904882	chelerythrine	EPHA1	-0.1146100059151649	-0.145699992775917	5	CMap2020
BRD-K87904882	chelerythrine	GSTK1	-0.1185500144958496	0.2025499939918518	5	CMap2020
BRD-K87904882	chelerythrine	PICALM	0.3729099899530411	0.1395500004291534	5	CMap2020
BRD-K87904882	chelerythrine	PLEKHA1	0.223250013589859	0.3461500406265259	5	CMap2020
BRD-K87904882	chelerythrine	PSMC3	0.127379997819662	0.0563499927520751	5	CMap2020
BRD-K87904882	chelerythrine	RABEP1	0.785420024394989	0.5045000314712524	5	CMap2020
BRD-K87904882	chelerythrine	RHOH	0.0068399906158447	0.2603999972343445	5	CMap2020
BRD-K87904882	chelerythrine	USP6NL	-0.5971199870109558	-0.8556499481201172	5	CMap2020
BRD-K87904882	chelerythrine	ZYX	-0.3940299995243549	-0.2372999936342239	5	CMap2020
BRD-K29458283	chlorambucil	BIN1	-0.1651000150401766	-0.2424499988555908	12	CMap2020
BRD-K29458283	chlorambucil	CASP2	-0.1636416614055633	-0.3711999952793121	12	CMap2020
BRD-K29458283	chlorambucil	CASS4	0.2220791578292846	0.2984499931335449	12	CMap2020
BRD-K29458283	chlorambucil	CTSH	-0.1031208373606205	-0.001625008881092	12	CMap2020
BRD-K29458283	chlorambucil	EPHA1	0.0817458232243855	0.3040749877691269	12	CMap2020
BRD-K29458283	chlorambucil	GSTK1	0.0769291656712691	0.1431750021874904	12	CMap2020
BRD-K29458283	chlorambucil	PICALM	-0.5214291935165724	-0.8435499966144562	12	CMap2020
BRD-K29458283	chlorambucil	PLEKHA1	-0.0893624934057394	-0.0583750009536743	12	CMap2020
BRD-K29458283	chlorambucil	PSMC3	0.5607291695972284	0.5372999757528305	12	CMap2020
BRD-K29458283	chlorambucil	RABEP1	0.1559166399141152	-0.0259750112891197	12	CMap2020
BRD-K29458283	chlorambucil	RHOH	-0.234266672283411	-0.1625499874353408	12	CMap2020
BRD-K29458283	chlorambucil	USP6NL	-0.316745825111866	-0.1211500167846679	12	CMap2020
BRD-K29458283	chlorambucil	ZYX	0.1083166822791099	0.2112250179052353	12	CMap2020
BRD-A20348246	chlormezanone	BIN1	0.1693333374957243	0.3148499950766563	6	CMap2020
BRD-A20348246	chlormezanone	CASP2	0.0489166794965664	0.1077500041574239	6	CMap2020
BRD-A20348246	chlormezanone	CASS4	0.0777333304286003	0.0880999937653541	6	CMap2020
BRD-A20348246	chlormezanone	CTSH	0.5902999825775623	0.6359999775886536	6	CMap2020
BRD-A20348246	chlormezanone	EPHA1	-0.5498333399494489	-0.5390499979257584	6	CMap2020
BRD-A20348246	chlormezanone	GSTK1	-0.2631499941150347	-0.326849989593029	6	CMap2020
BRD-A20348246	chlormezanone	PICALM	-0.9624833464622498	-0.8624500036239624	6	CMap2020
BRD-A20348246	chlormezanone	PLEKHA1	0.1944666728377342	0.0574500039219856	6	CMap2020
BRD-A20348246	chlormezanone	PSMC3	-0.0276833437383174	-0.3233999945223331	6	CMap2020
BRD-A20348246	chlormezanone	RABEP1	0.0788333266973495	-0.1600999981164932	6	CMap2020
BRD-A20348246	chlormezanone	RHOH	0.4064999918142954	0.5129999965429306	6	CMap2020
BRD-A20348246	chlormezanone	USP6NL	-0.3925000031789143	-0.5092500001192093	6	CMap2020
BRD-A20348246	chlormezanone	ZYX	-0.9609833260377248	-1.279550015926361	6	CMap2020
BRD-A91699651	chloroquine	BIN1	-0.1406884525830929	-0.0855000019073486	13	CMap2020
BRD-A91699651	chloroquine	CASP2	-0.1385653855708929	-0.3425000011920929	13	CMap2020
BRD-A91699651	chloroquine	CASS4	-0.0337615391382804	0.128600001335144	13	CMap2020
BRD-A91699651	chloroquine	CTSH	0.0456538429627051	0.1537999957799911	13	CMap2020
BRD-A91699651	chloroquine	EPHA1	-0.1712807714939117	-0.4079000055789947	13	CMap2020
BRD-A91699651	chloroquine	GSTK1	-0.1544038372544142	0.0601000003516674	13	CMap2020
BRD-A91699651	chloroquine	PICALM	-0.4299884629077636	-0.4271999895572662	13	CMap2020
BRD-A91699651	chloroquine	PLEKHA1	-0.343349997097483	-0.6974999904632568	13	CMap2020
BRD-A91699651	chloroquine	PSMC3	-0.0004269219218538	0.012699999846518	13	CMap2020
BRD-A91699651	chloroquine	RABEP1	0.4487115441320034	0.1439999938011169	13	CMap2020
BRD-A91699651	chloroquine	RHOH	-0.1080153750685545	-0.152099996805191	13	CMap2020
BRD-A91699651	chloroquine	USP6NL	0.2059653925781066	0.0692000016570091	13	CMap2020
BRD-A91699651	chloroquine	ZYX	-0.3920461597064367	0.0303000006824731	13	CMap2020
BRD-K97746869	chlorpropamide	BIN1	-0.1566482142855723	-0.0175335444509983	12	CMap2020
BRD-K97746869	chlorpropamide	CASP2	-0.3269783935199181	-0.1913881376385688	12	CMap2020
BRD-K97746869	chlorpropamide	CASS4	0.3122804760932922	0.1887500062584877	12	CMap2020
BRD-K97746869	chlorpropamide	CTSH	0.0719401737054189	0.0350191742181777	12	CMap2020
BRD-K97746869	chlorpropamide	EPHA1	0.0829049162566661	0.1327750086784362	12	CMap2020
BRD-K97746869	chlorpropamide	GSTK1	-0.0847666165791452	-0.114710446447134	12	CMap2020
BRD-K97746869	chlorpropamide	PICALM	0.1403570200006167	0.1371769905090332	12	CMap2020
BRD-K97746869	chlorpropamide	PLEKHA1	0.5381577542672554	0.5739810317754745	12	CMap2020
BRD-K97746869	chlorpropamide	PSMC3	0.4053348445643981	0.2510101720690727	12	CMap2020
BRD-K97746869	chlorpropamide	RABEP1	0.2514975455900033	0.2552750036120415	12	CMap2020
BRD-K97746869	chlorpropamide	RHOH	-0.4522906864682833	-0.4036710858345032	12	CMap2020
BRD-K97746869	chlorpropamide	USP6NL	-0.0961599995692571	-0.1827639639377594	12	CMap2020
BRD-K97746869	chlorpropamide	ZYX	0.3117834292352199	0.4240219295024872	12	CMap2020
BRD-K43164539	cholic-acid	BIN1	0.174293536071976	0.0706423334777355	12	CMap2020
BRD-K43164539	cholic-acid	CASP2	0.7164853202799956	0.5878176391124725	12	CMap2020
BRD-K43164539	cholic-acid	CASS4	0.1471803070356448	0.1841892823576927	12	CMap2020
BRD-K43164539	cholic-acid	CTSH	-0.1831832552949587	-0.3123250007629394	12	CMap2020
BRD-K43164539	cholic-acid	EPHA1	-0.0333887599408626	0.0805360451340675	12	CMap2020
BRD-K43164539	cholic-acid	GSTK1	0.1687790155410766	0.1890118196606636	12	CMap2020
BRD-K43164539	cholic-acid	PICALM	-0.1223879121243953	-0.0596172958612442	12	CMap2020
BRD-K43164539	cholic-acid	PLEKHA1	-0.3473980749646823	-0.3552266210317611	12	CMap2020
BRD-K43164539	cholic-acid	PSMC3	-0.3505739246805509	-0.2438751235604286	12	CMap2020
BRD-K43164539	cholic-acid	RABEP1	-0.6733315773308277	-0.8238270878791809	12	CMap2020
BRD-K43164539	cholic-acid	RHOH	0.031049324820439	-0.2003186792135238	12	CMap2020
BRD-K43164539	cholic-acid	USP6NL	0.594416931271553	0.5290500223636627	12	CMap2020
BRD-K43164539	cholic-acid	ZYX	-0.3320285280545552	-0.4219247996807098	12	CMap2020
BRD-A72390365	choline-alfoscerate	BIN1	0.2121333237737417	0.1405000016093254	12	CMap2020
BRD-A72390365	choline-alfoscerate	CASP2	2.174250005123516	0.5832500010728836	12	CMap2020
BRD-A72390365	choline-alfoscerate	CASS4	-0.0078333321143873	-0.0852000005543232	12	CMap2020
BRD-A72390365	choline-alfoscerate	CTSH	-0.2285833383599917	-0.4657000005245209	12	CMap2020
BRD-A72390365	choline-alfoscerate	EPHA1	-0.3435916639864445	-0.4704499840736389	12	CMap2020
BRD-A72390365	choline-alfoscerate	GSTK1	0.209408321728309	0.2413999959826469	12	CMap2020
BRD-A72390365	choline-alfoscerate	PICALM	-0.1527249957434833	-0.136349999345839	12	CMap2020
BRD-A72390365	choline-alfoscerate	PLEKHA1	0.0463750089208285	0.069300003349781	12	CMap2020
BRD-A72390365	choline-alfoscerate	PSMC3	-0.1646749960879484	-0.1372499987483024	12	CMap2020
BRD-A72390365	choline-alfoscerate	RABEP1	0.2882000139604012	0.3969499990344047	12	CMap2020
BRD-A72390365	choline-alfoscerate	RHOH	-0.3393000004192193	-0.5212000161409378	12	CMap2020
BRD-A72390365	choline-alfoscerate	USP6NL	-0.4372333362698555	-0.4967000037431717	12	CMap2020
BRD-A72390365	choline-alfoscerate	ZYX	0.0874749937405188	-0.0843000002205371	12	CMap2020
BRD-K58736316	cianidanol	BIN1	0.2386749908328056	0.099150002002716	6	CMap2020
BRD-K58736316	cianidanol	CASP2	0.2486333300669988	0.2425500005483627	6	CMap2020
BRD-K58736316	cianidanol	CASS4	-0.1449500049153963	-0.3406999930739403	6	CMap2020
BRD-K58736316	cianidanol	CTSH	0.5883333186308543	0.7076749801635742	6	CMap2020
BRD-K58736316	cianidanol	EPHA1	-0.4938083204130332	-0.5352499783039093	6	CMap2020
BRD-K58736316	cianidanol	GSTK1	-0.3684000000357628	-0.3514250069856643	6	CMap2020
BRD-K58736316	cianidanol	PICALM	0.1528083210190137	0.0765749886631965	6	CMap2020
BRD-K58736316	cianidanol	PLEKHA1	0.7239333217342695	0.4567000120878219	6	CMap2020
BRD-K58736316	cianidanol	PSMC3	-0.2793000290791194	-0.3151750117540359	6	CMap2020
BRD-K58736316	cianidanol	RABEP1	-0.2209250032901764	-0.2054249942302703	6	CMap2020
BRD-K58736316	cianidanol	RHOH	-0.118966668844223	-0.1742249950766563	6	CMap2020
BRD-K58736316	cianidanol	USP6NL	0.3002250008285045	0.3151749968528747	6	CMap2020
BRD-K58736316	cianidanol	ZYX	0.0333833346764246	0.2129999995231628	6	CMap2020
BRD-A93000692	ciglitazone	BIN1	-0.1559333323190609	-0.1373500041663646	12	CMap2020
BRD-A93000692	ciglitazone	CASP2	1.0608250126242638	0.154849998652935	12	CMap2020
BRD-A93000692	ciglitazone	CASS4	0.0211249987284342	0.0138749927282333	12	CMap2020
BRD-A93000692	ciglitazone	CTSH	-0.2480625050763289	-0.3458500057458877	12	CMap2020
BRD-A93000692	ciglitazone	EPHA1	0.3431833423674106	0.1154250055551529	12	CMap2020
BRD-A93000692	ciglitazone	GSTK1	0.3067708321226139	0.4328249841928482	12	CMap2020
BRD-A93000692	ciglitazone	PICALM	-0.4252000028888384	-0.558525025844574	12	CMap2020
BRD-A93000692	ciglitazone	PLEKHA1	-0.5684250121315321	-0.5047500133514404	12	CMap2020
BRD-A93000692	ciglitazone	PSMC3	-0.2056208401918411	-0.4047250002622604	12	CMap2020
BRD-A93000692	ciglitazone	RABEP1	0.6526583305870494	0.6261000335216522	12	CMap2020
BRD-A93000692	ciglitazone	RHOH	-0.1786999969432751	-0.1356999985873699	12	CMap2020
BRD-A93000692	ciglitazone	USP6NL	0.3985625033577283	0.6704249978065491	12	CMap2020
BRD-A93000692	ciglitazone	ZYX	0.0092041616638501	-0.0410249978303909	12	CMap2020
BRD-K57252450	cilengitide	BIN1	0.0356500074267387	-0.1945500001311302	6	CMap2020
BRD-K57252450	cilengitide	CASP2	1.0509166767199831	1.1395500302314758	6	CMap2020
BRD-K57252450	cilengitide	CASS4	0.4070166895786921	0.734049990773201	6	CMap2020
BRD-K57252450	cilengitide	CTSH	-1.0994666592838864	-1.1561999917030334	6	CMap2020
BRD-K57252450	cilengitide	EPHA1	0.2268999777734279	0.3267999924719333	6	CMap2020
BRD-K57252450	cilengitide	GSTK1	0.122250015536944	0.0522000044584274	6	CMap2020
BRD-K57252450	cilengitide	PICALM	-0.3510833481947581	-0.1924000084400177	6	CMap2020
BRD-K57252450	cilengitide	PLEKHA1	-0.0859333239495754	-0.1165500022470951	6	CMap2020
BRD-K57252450	cilengitide	PSMC3	-1.1827833354473114	-1.0739500224590302	6	CMap2020
BRD-K57252450	cilengitide	RABEP1	0.6122500188648701	0.58890001475811	6	CMap2020
BRD-K57252450	cilengitide	RHOH	-0.0264833470185597	-0.2111000120639801	6	CMap2020
BRD-K57252450	cilengitide	USP6NL	0.0776000047723452	-0.2147999927401542	6	CMap2020
BRD-K57252450	cilengitide	ZYX	-0.7238999928037325	-0.8314499855041504	6	CMap2020
BRD-K38473998	cilomilast	BIN1	0.2212126882125934	0.2255474217236042	12	CMap2020
BRD-K38473998	cilomilast	CASP2	-0.331551656126976	-0.4059417843818664	12	CMap2020
BRD-K38473998	cilomilast	CASS4	-0.0693812544147173	-0.097924992442131	12	CMap2020
BRD-K38473998	cilomilast	CTSH	0.0841877634326617	0.115928366780281	12	CMap2020
BRD-K38473998	cilomilast	EPHA1	0.0752893673876921	0.167361281812191	12	CMap2020
BRD-K38473998	cilomilast	GSTK1	-0.0487521874407927	0.1410519778728485	12	CMap2020
BRD-K38473998	cilomilast	PICALM	-0.1148925771315892	-0.2313742488622665	12	CMap2020
BRD-K38473998	cilomilast	PLEKHA1	-0.115927364056309	-0.1242829523980617	12	CMap2020
